id_dataset	code_secteur	code_site	date_visite	Annee	Mois	Jour	observateurs	condition_prospection	genre_espece	code_espece	techn_observation	statut_observation	nb_ep_tot	nb_ep_w	nb_ep_dnf	nb_ep_df
85	J25	J25-015	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-028	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-052	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-051	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-047	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-021	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-032	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-036	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-018	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-056	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-054	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-043	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes_et_feces	1	5	1	4	0
85	J25	J25-045	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	3	1	2	0
85	J25	J25-037	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-048	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-049	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-050	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-046	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-038	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	3	2	0	1
85	J25	J25-060	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-059	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-032	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-036	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-004	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	3	0	3	0
85	J25	J25-012	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-005	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-006	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-015	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-007	28/05/2018	2018	5	28	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-008	28/05/2018	2018	5	28	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-009	28/05/2018	2018	5	28	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-017	29/05/2018	2018	5	29	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-019	29/05/2018	2018	5	29	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-020	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-023	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-028	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-040	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-039	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-003	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-011	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-014	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-010	28/05/2018	2018	5	28	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-026	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	3	0	0	0
85	J25	J25-041	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-042	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-029	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-034	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-048	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-053	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-033	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-013	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-016	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-018	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-025	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-024	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-022	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-027	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-044	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-047	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-050	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-051	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-031	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-002	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-035	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-038	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-030	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	1	1
85	J25	J25-037	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-001	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-055	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-056	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-058	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	1	0
85	J25	J25-057	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-052	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-054	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-021	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-043	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	1	0	2
85	J25	J25-049	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	1	0	0
85	J25	J25-046	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	2	0	1
85	J25	J25-045	29/05/2018	2018	5	29	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	3	0	0
85	J25	J25-010	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-001	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-013	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-034	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-032	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-012	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-036	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-015	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-037	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-016	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-019	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-020	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-040	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-042	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-033	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-014	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-017	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	Ne_Sait_Pas	0	0	0	0
85	J25	J25-039	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-018	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-035	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-041	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-044	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-047	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-048	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-049	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-046	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-022	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-023	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-026	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-056	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes_et_feces	1	0	0	0	0
85	J25	J25-007	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-021	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-050	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-028	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes_et_feces	1	0	0	0	0
85	J25	J25-058	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-029	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-005	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-009	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-025	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-002	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-024	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-051	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-052	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-053	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-054	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	2	0
85	J25	J25-059	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-027	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-060	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-030	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	13	1	1	11
85	J25	J25-031	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	1	0	0
85	J25	J25-038	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	12	1	11	0
85	J25	J25-043	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	1	0	1
85	J25	J25-045	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-011	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	4	2	1	1
85	J25	J25-055	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	2	0	0
85	J25	J25-057	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	2	0	0
85	J25	J25-003	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	2	0	0
85	J25	J25-004	21/05/2019	2019	5	21	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	5	3	2	0
85	J25	J25-047	11/04/2022	2022	4	11	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes_et_feces	1	3	0	0	3
85	J25	J25-029	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-044	22/04/2023	2023	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	1	1
85	J25	J25-009	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-019	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-039	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-021	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-024	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-050	31/05/2023	2023	5	31	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-025	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-054	31/05/2023	2023	5	31	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-057	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-056	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-059	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-041	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-040	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-019	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-023	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-026	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-030	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	2	0
85	J25	J25-032	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-036	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-035	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-014	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-047	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-055	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-008	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	1	1
85	J25	J25-010	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-049	31/05/2023	2023	5	31	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-028	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-006	31/05/2023	2023	5	31	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-016	31/05/2023	2023	5	31	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	1	0	0	1
